LoanID,Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,Education,EmploymentType,MaritalStatus,HasMortgage,HasDependents,LoanPurpose,HasCoSigner,Default,RiskScore,RiskCategory
01SOM8T2LI,38,119282,139595,707,58,3,8.59,12,0.54,Bachelor's,Unemployed,Married,No,No,Auto,No,0,39.61,Low Risk
IZJ4GQRIL7,37,28846,54070,682,30,3,5.74,48,0.87,Master's,Unemployed,Married,Yes,No,Auto,Yes,0,58.58,Medium Risk
VPGALG7N6G,56,67720,166808,521,84,3,19.22,36,0.57,High School,Self-employed,Divorced,Yes,Yes,Business,Yes,0,65.04,Medium Risk
BT962AXUV7,39,18623,245617,325,79,2,20.87,36,0.79,Master's,Part-time,Single,Yes,No,Education,Yes,1,96.36,High Risk
XHVJDLILQ9,21,30753,35662,709,101,2,9.36,24,0.61,PhD,Full-time,Single,Yes,No,Other,Yes,0,47.02,Medium Risk
JTG25FT5A8,30,36526,129645,604,87,1,3.13,60,0.15,PhD,Self-employed,Divorced,Yes,No,Business,No,0,43.82,Medium Risk
VZHL0CEC79,62,108750,27412,353,18,4,4.04,24,0.82,Master's,Full-time,Married,No,No,Auto,Yes,0,61.82,Medium Risk
3OB4VBALE0,59,130659,213317,727,66,3,24.49,36,0.29,Master's,Unemployed,Divorced,No,No,Business,No,0,41.82,Medium Risk
WH7B6XUO6N,67,54123,46456,792,91,1,3.98,24,0.22,Master's,Self-employed,Married,Yes,Yes,Auto,Yes,0,26.66,Low Risk
40Q86AP9U1,66,141037,51474,731,119,1,10.63,60,0.78,PhD,Part-time,Married,No,Yes,Auto,No,0,33.6,Low Risk
QMUGYAGZXB,37,85571,140520,670,36,1,20.7,48,0.79,High School,Unemployed,Single,No,Yes,Home,No,0,60.51,Medium Risk
1SJZRDFAER,69,29866,52342,649,87,4,3.0,48,0.53,Master's,Self-employed,Divorced,Yes,Yes,Business,Yes,0,47.29,Medium Risk
G0T5JWDBJO,30,128242,129362,671,46,1,4.93,12,0.73,High School,Part-time,Divorced,No,Yes,Auto,No,0,43.54,Medium Risk
7O8R0SIWZK,34,36758,36680,503,19,1,17.03,12,0.26,Bachelor's,Unemployed,Single,No,No,Home,Yes,0,56.08,Medium Risk
VCFIAHCUNI,53,96924,228446,308,67,2,19.33,60,0.57,Bachelor's,Part-time,Single,No,No,Business,Yes,0,77.73,High Risk
O666UIO158,50,114341,192390,508,117,1,19.37,48,0.36,High School,Self-employed,Single,No,Yes,Other,No,0,53.05,Medium Risk
GW6ISANURV,18,120754,198715,600,6,3,8.64,48,0.59,PhD,Unemployed,Married,No,No,Home,No,0,53.22,Medium Risk
FWZWYDFWBO,32,96857,173033,839,84,2,14.11,36,0.5,Master's,Unemployed,Single,No,Yes,Auto,Yes,0,37.96,Low Risk
RRVJPI42ZN,30,119787,211471,713,3,2,17.3,24,0.83,Master's,Part-time,Divorced,Yes,Yes,Business,No,1,58.19,Medium Risk
Q1KD02XCJ9,34,121458,45904,363,2,2,23.63,60,0.35,PhD,Part-time,Single,No,Yes,Business,No,0,57.69,Medium Risk
NC7SILWANY,41,18492,184778,813,27,2,11.89,24,0.3,Master's,Part-time,Divorced,No,Yes,Education,Yes,1,48.87,Medium Risk
RRG9JJV5BM,25,120237,86074,648,15,4,10.36,48,0.38,High School,Part-time,Married,Yes,Yes,Auto,Yes,0,37.87,Low Risk
4XW9IT3F2D,67,145435,94956,397,15,3,21.54,48,0.5,Master's,Unemployed,Divorced,Yes,Yes,Auto,Yes,0,57.57,Medium Risk
ARKH29EXVN,44,45996,180560,773,85,2,8.98,48,0.38,Bachelor's,Self-employed,Single,No,Yes,Business,No,0,44.74,Medium Risk
6G9TF1CQM5,62,54773,232683,751,22,1,12.87,36,0.46,PhD,Unemployed,Divorced,No,Yes,Education,Yes,0,54.84,Medium Risk
MNXINAW2T3,40,145233,121123,521,73,3,23.97,48,0.62,Master's,Part-time,Divorced,No,Yes,Business,No,0,53.79,Medium Risk
XJ6GA4GW4D,63,118956,64304,393,84,2,21.76,60,0.11,PhD,Self-employed,Divorced,No,No,Auto,No,1,46.55,Medium Risk
Q9P5DRF57O,25,103863,51159,591,72,4,12.48,48,0.9,Master's,Part-time,Divorced,No,No,Education,Yes,0,53.86,Medium Risk
SQTPLWGDZL,25,88805,206249,741,12,1,19.59,24,0.47,Bachelor's,Part-time,Single,No,Yes,Business,Yes,0,52.14,Medium Risk
V8LT2IR5H8,43,24995,170649,458,50,3,15.81,60,0.64,Master's,Part-time,Divorced,Yes,No,Business,No,1,77.58,High Risk
VXDE2HISR2,64,129180,98001,329,43,2,21.42,36,0.4,Master's,Part-time,Divorced,No,Yes,Auto,Yes,0,60.33,Medium Risk
KMSOINBCSO,30,136331,116740,623,61,1,3.88,36,0.15,Bachelor's,Self-employed,Divorced,Yes,No,Auto,Yes,0,27.55,Low Risk
NMJ9RIB8PC,56,109101,13805,534,77,2,19.49,60,0.39,Bachelor's,Unemployed,Married,Yes,No,Education,Yes,0,43.3,Medium Risk
V9CEVZXMWX,54,146242,126402,760,18,3,20.65,60,0.51,Master's,Self-employed,Single,No,Yes,Education,Yes,0,37.98,Low Risk
WEP6SQ3NL5,66,112994,126647,608,105,4,17.42,12,0.74,High School,Part-time,Divorced,No,Yes,Home,Yes,0,52.9,Medium Risk
7XJGMPICM9,45,30694,140511,439,55,3,2.08,48,0.13,PhD,Full-time,Married,Yes,Yes,Auto,No,0,55.53,Medium Risk
N403FMLTIB,42,71441,87383,480,78,2,10.07,60,0.44,Bachelor's,Part-time,Single,Yes,Yes,Education,No,0,54.17,Medium Risk
5FZLCAP7N4,33,37282,199450,668,6,4,10.81,24,0.62,PhD,Part-time,Married,No,Yes,Home,Yes,0,64.34,Medium Risk
0VA7U37D0A,19,119475,209474,493,94,4,7.92,12,0.69,High School,Unemployed,Single,Yes,Yes,Education,Yes,0,58.77,Medium Risk
LM7ANKEK8D,35,58808,222491,766,3,1,2.17,12,0.89,PhD,Full-time,Divorced,Yes,No,Other,No,0,60.04,Medium Risk
QE15I2GORM,34,132583,127366,633,16,1,23.06,24,0.36,High School,Unemployed,Divorced,Yes,No,Education,Yes,0,44.83,Medium Risk
B9C76AN5EU,47,93591,185299,332,16,2,23.37,24,0.58,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,0,78.47,High Risk
JCMY3YN920,56,121349,244446,623,61,2,7.3,12,0.12,Master's,Unemployed,Divorced,No,No,Auto,Yes,0,39.09,Low Risk
ZTN6XG3GEK,30,63204,85519,699,95,2,12.44,12,0.16,High School,Unemployed,Married,Yes,Yes,Business,Yes,0,35.38,Low Risk
PUSPA0H4SE,49,70976,45024,720,14,4,2.15,48,0.31,PhD,Part-time,Married,No,No,Education,No,0,33.13,Low Risk
M5STCMBM2J,67,57943,233238,724,97,2,4.18,36,0.5,Master's,Unemployed,Married,Yes,Yes,Auto,Yes,0,49.61,Medium Risk
9CMSA2I0CT,46,145970,196061,820,85,1,3.32,12,0.86,High School,Part-time,Married,Yes,Yes,Home,No,0,37.36,Low Risk
BBRGEQL6LB,63,132376,69207,389,73,3,22.39,60,0.29,High School,Part-time,Married,Yes,No,Other,No,0,50.58,Medium Risk
6YO0N0AG8W,47,98400,158731,606,46,1,23.9,48,0.14,High School,Self-employed,Single,Yes,No,Auto,No,0,47.05,Medium Risk
UFOUAPUGR5,35,91222,50939,598,109,4,13.73,24,0.83,Master's,Full-time,Single,Yes,No,Business,No,0,52.49,Medium Risk
E73XNQ0UES,30,84880,246818,317,107,4,4.72,48,0.38,PhD,Part-time,Married,No,Yes,Auto,No,0,66.63,Medium Risk
V9P9NF9CXK,60,89833,80102,838,3,2,22.15,24,0.82,PhD,Part-time,Married,No,No,Other,No,0,49.0,Medium Risk
QYOSI0M1SR,38,138372,40592,682,49,2,24.44,24,0.73,High School,Full-time,Divorced,No,No,Education,Yes,0,44.42,Medium Risk
7F1Z900D1G,47,74548,90443,533,113,3,4.5,60,0.88,Bachelor's,Part-time,Single,Yes,Yes,Auto,Yes,0,58.39,Medium Risk
B6X8FTKBLP,38,133460,190242,819,53,1,5.81,24,0.86,Bachelor's,Part-time,Married,Yes,Yes,Auto,Yes,0,41.62,Medium Risk
YDW9C2P8VA,65,140040,15057,475,55,4,7.18,24,0.49,Master's,Full-time,Single,Yes,Yes,Business,Yes,0,39.86,Low Risk
DJ7XCLPMSV,34,70077,206643,672,20,4,23.41,36,0.19,PhD,Full-time,Married,No,No,Education,Yes,0,53.1,Medium Risk
DT66ODHQ1F,57,75360,154212,546,40,1,5.74,12,0.74,Master's,Full-time,Single,Yes,Yes,Home,No,0,61.8,Medium Risk
OL9V4PRCFH,36,112142,89583,392,52,1,15.27,36,0.3,Master's,Full-time,Single,Yes,No,Other,Yes,0,52.85,Medium Risk
IU4NQFR7RU,69,56114,114087,628,88,3,24.28,60,0.8,PhD,Full-time,Single,No,Yes,Education,Yes,0,65.5,Medium Risk
ETBNMX80IQ,32,107111,32189,364,108,2,9.84,24,0.88,PhD,Full-time,Married,No,No,Education,Yes,0,62.0,Medium Risk
YNJPZ8PXKB,26,138264,52183,313,37,4,15.74,60,0.12,PhD,Self-employed,Married,Yes,No,Home,No,0,46.95,Medium Risk
ZTUDFLQZV1,69,143147,127126,779,23,3,6.76,36,0.62,High School,Full-time,Divorced,No,No,Home,No,0,33.65,Low Risk
7D7OW784RH,27,144504,13404,411,80,2,3.14,36,0.13,High School,Unemployed,Divorced,Yes,Yes,Business,Yes,0,30.15,Low Risk
KVQ2W8H65I,61,117443,249256,453,44,3,6.59,12,0.61,Master's,Full-time,Divorced,No,Yes,Other,No,0,63.53,Medium Risk
24MKMNSB3R,48,93655,43817,747,14,3,4.23,12,0.88,PhD,Part-time,Single,No,No,Auto,Yes,0,44.1,Medium Risk
QTAE53ANLB,40,48640,10023,598,93,3,22.22,60,0.34,Bachelor's,Part-time,Divorced,No,Yes,Auto,Yes,0,48.11,Medium Risk
HV1ASCDZCC,69,146051,117967,443,111,2,11.8,24,0.74,Master's,Part-time,Divorced,No,No,Home,No,0,53.86,Medium Risk
S1HW2QR8AU,47,49234,147675,840,96,2,19.31,60,0.74,Bachelor's,Self-employed,Divorced,Yes,Yes,Education,Yes,0,52.11,Medium Risk
2TCOK1R1UH,50,111614,17483,603,21,1,9.77,12,0.28,High School,Unemployed,Divorced,No,No,Education,Yes,0,34.15,Low Risk
IJZL8276WB,69,131994,10310,631,83,1,11.56,48,0.48,Master's,Unemployed,Married,Yes,No,Home,No,0,32.21,Low Risk
I3QESF5VTW,26,131884,156113,700,80,1,15.7,24,0.61,Master's,Unemployed,Divorced,No,Yes,Education,No,1,43.3,Medium Risk
E5EYWNGCF7,64,25820,74511,604,74,2,18.32,48,0.3,Bachelor's,Unemployed,Single,Yes,No,Home,No,0,53.58,Medium Risk
UPUU01YYOA,18,50901,90707,407,3,1,17.31,36,0.23,PhD,Full-time,Single,Yes,Yes,Other,Yes,0,63.04,Medium Risk
RU2NALHYSF,61,27372,116088,422,55,4,13.8,24,0.87,Master's,Full-time,Divorced,No,No,Education,Yes,0,80.73,High Risk
R7MGK39SHP,52,89443,177828,561,91,3,13.57,12,0.5,PhD,Self-employed,Divorced,Yes,No,Other,Yes,0,55.16,Medium Risk
4JDPWLSFTU,28,91595,109186,370,108,4,17.56,12,0.51,PhD,Unemployed,Single,Yes,No,Business,Yes,1,62.85,Medium Risk
Q617MS32VM,51,114125,238166,663,91,4,21.47,36,0.38,High School,Self-employed,Married,Yes,No,Auto,Yes,0,49.69,Medium Risk
5C02BM3MPP,33,68400,24907,430,66,4,18.18,12,0.83,Bachelor's,Full-time,Single,No,Yes,Business,Yes,0,68.24,Medium Risk
T8V5H892RO,26,27507,25836,629,18,2,10.76,60,0.74,High School,Self-employed,Single,Yes,No,Business,No,0,59.44,Medium Risk
EOMZGJHD73,49,61891,42034,330,14,1,13.51,48,0.63,High School,Unemployed,Married,No,No,Auto,Yes,1,71.06,High Risk
37KIODDD5I,32,82590,203364,430,1,3,13.81,48,0.6,PhD,Full-time,Married,Yes,Yes,Business,Yes,0,72.43,High Risk
AEOPP4WV8D,29,49031,53035,764,28,1,19.11,12,0.79,Master's,Full-time,Single,No,No,Other,No,1,54.68,Medium Risk
IN30WBRRK3,50,70449,216395,674,106,3,5.47,24,0.49,Bachelor's,Part-time,Single,Yes,Yes,Auto,No,0,49.37,Medium Risk
BYO4GGP3AJ,62,22904,190659,744,35,2,12.25,48,0.76,Bachelor's,Full-time,Divorced,No,No,Business,Yes,0,64.71,Medium Risk
3QXOJLUY84,31,145458,203275,626,21,3,12.01,60,0.14,Master's,Full-time,Divorced,No,Yes,Home,No,0,36.92,Low Risk
7JHED8GR7R,25,70312,30088,683,35,1,11.14,60,0.21,Bachelor's,Part-time,Divorced,No,No,Home,No,0,34.99,Low Risk
ODH38XOH05,25,41040,195952,659,100,4,24.81,36,0.4,Master's,Full-time,Divorced,No,No,Other,Yes,0,60.44,Medium Risk
XTP2PCUP2A,44,114091,182912,724,97,3,24.21,48,0.75,High School,Unemployed,Single,Yes,Yes,Business,No,0,53.42,Medium Risk
E4NV783K9J,29,95404,208211,522,96,3,11.46,24,0.45,High School,Part-time,Single,Yes,Yes,Education,Yes,0,55.94,Medium Risk
DBQ2XPBABK,18,23104,37408,389,102,2,18.19,36,0.69,High School,Self-employed,Married,Yes,No,Business,No,0,73.28,High Risk
R12EAHQFMP,60,84692,45273,511,80,4,9.15,60,0.74,Bachelor's,Unemployed,Divorced,No,No,Business,Yes,0,55.01,Medium Risk
XRGSWJUSR3,57,122431,189100,452,112,4,22.79,24,0.24,PhD,Self-employed,Married,Yes,No,Home,Yes,0,53.43,Medium Risk
L8VUQU431S,59,135840,76455,798,13,1,10.4,12,0.58,High School,Part-time,Divorced,Yes,Yes,Business,No,0,31.45,Low Risk
UO66MX7D05,68,112273,100047,844,59,4,10.2,12,0.19,Bachelor's,Full-time,Divorced,No,Yes,Other,Yes,0,21.44,Low Risk
CPN5E6ZOAH,28,138596,239307,353,76,1,14.49,12,0.7,PhD,Unemployed,Single,Yes,No,Other,No,0,70.02,High Risk
5PQH15L4I9,56,42331,227137,730,115,4,5.18,24,0.23,Master's,Full-time,Single,No,Yes,Home,No,0,43.76,Medium Risk
KYQFHI8KOR,60,147825,9682,436,18,1,24.97,12,0.26,High School,Unemployed,Divorced,Yes,No,Home,Yes,1,44.35,Medium Risk
E4FZCK7SVQ,48,74927,53971,588,118,2,4.95,12,0.7,Master's,Full-time,Single,No,Yes,Home,No,0,47.88,Medium Risk
BJOV6OFT2E,34,51737,202191,624,109,1,5.43,48,0.31,Master's,Full-time,Married,Yes,No,Auto,Yes,0,49.36,Medium Risk
UDFJI9BJ8Z,50,120758,212665,473,78,3,22.02,12,0.25,High School,Full-time,Married,No,No,Business,Yes,0,55.45,Medium Risk
8Q8OFTXXDC,49,41729,206452,394,68,4,24.52,12,0.26,High School,Unemployed,Married,No,No,Business,Yes,0,74.09,High Risk
2XC89ZCQN7,46,54063,176745,465,77,1,24.65,24,0.63,High School,Part-time,Single,Yes,Yes,Business,Yes,0,75.59,High Risk
5J3574I0KR,38,116715,147404,837,16,1,13.0,36,0.22,PhD,Full-time,Single,No,No,Business,No,0,28.29,Low Risk
ITWTXEUOTR,38,22277,7659,303,73,1,22.84,36,0.52,High School,Self-employed,Married,No,No,Home,Yes,0,75.42,High Risk
1F4HUPU8OA,57,103938,249332,793,117,1,22.17,48,0.57,PhD,Self-employed,Divorced,Yes,No,Home,No,0,48.68,Medium Risk
XN7RHI4KWZ,40,52064,220441,485,77,3,17.58,36,0.86,Master's,Self-employed,Divorced,No,Yes,Auto,Yes,0,80.47,High Risk
B6OBHVBC85,23,131665,104756,682,100,1,7.57,48,0.78,High School,Part-time,Single,No,No,Education,No,0,40.88,Medium Risk
KS95IJ3FK4,39,121016,134571,849,4,2,2.03,12,0.61,Master's,Part-time,Married,Yes,Yes,Other,No,0,31.94,Low Risk
G1WAN4KRV6,67,138581,14942,471,115,3,21.97,36,0.22,Master's,Unemployed,Divorced,No,Yes,Business,No,0,37.28,Low Risk
X5XY07YE5E,55,114446,224860,655,73,2,5.86,60,0.15,Master's,Part-time,Married,No,No,Business,Yes,0,36.62,Low Risk
7X8C9F4F2W,54,61782,155419,736,92,2,7.3,24,0.78,PhD,Self-employed,Married,No,No,Education,No,0,52.37,Medium Risk
HGXP2OU2FT,62,115963,110599,428,103,1,10.34,12,0.13,PhD,Full-time,Married,No,Yes,Other,Yes,0,42.37,Medium Risk
IPWLCTYF8E,68,143024,64483,533,47,1,18.8,48,0.56,Master's,Unemployed,Married,Yes,No,Other,No,0,46.88,Medium Risk
ML12VEADJE,25,146698,224278,326,8,2,8.42,60,0.14,Master's,Full-time,Married,No,No,Home,No,0,54.57,Medium Risk
682EH4AW31,58,85087,41461,784,17,1,4.36,36,0.56,PhD,Unemployed,Divorced,Yes,Yes,Home,No,0,34.5,Low Risk
5B43VI86XW,66,26153,155315,842,29,2,11.58,48,0.13,High School,Full-time,Married,No,No,Other,No,0,39.23,Low Risk
BGN6FGJ78J,52,107344,171304,742,81,4,24.79,36,0.36,PhD,Full-time,Single,Yes,Yes,Business,Yes,0,43.22,Medium Risk
DTXSTZ9NGO,68,96142,62858,426,67,1,14.0,60,0.58,Master's,Unemployed,Single,No,No,Auto,Yes,0,57.88,Medium Risk
DPI7GZ7P46,28,52684,12919,365,16,3,24.94,24,0.51,PhD,Full-time,Divorced,Yes,No,Home,Yes,1,70.58,High Risk
5EE1HLQMWW,41,140987,44073,377,35,4,20.53,12,0.12,Master's,Full-time,Single,Yes,Yes,Business,No,0,44.56,Medium Risk
VNPXUT73S4,66,120203,77726,554,60,4,9.74,60,0.8,Master's,Part-time,Married,No,No,Education,No,0,51.77,Medium Risk
6XCKARCZLF,38,87976,180316,619,47,1,18.49,12,0.66,Bachelor's,Unemployed,Married,Yes,Yes,Other,No,1,60.71,Medium Risk
MXXLAO5EF9,68,63243,145508,744,46,3,3.0,36,0.75,Master's,Full-time,Married,Yes,Yes,Home,No,0,50.28,Medium Risk
9HBSXJ32IM,19,118549,115503,418,99,1,11.13,36,0.4,Master's,Unemployed,Divorced,Yes,No,Auto,No,0,50.65,Medium Risk
E7VCWU45GA,57,94277,229416,343,49,2,7.48,36,0.74,High School,Unemployed,Divorced,No,No,Auto,Yes,1,76.01,High Risk
9BJXP77BDL,36,19405,89644,809,38,4,16.46,60,0.86,Bachelor's,Full-time,Divorced,No,No,Education,Yes,0,59.34,Medium Risk
PYIWLNW9OM,56,140128,7575,584,70,4,22.68,24,0.67,Master's,Self-employed,Single,Yes,Yes,Auto,Yes,0,44.34,Medium Risk
T6QX0VWI0H,45,125070,134988,386,107,3,11.56,36,0.51,Master's,Full-time,Single,Yes,No,Other,Yes,0,55.55,Medium Risk
F61TDF2ME2,34,116806,41451,517,37,3,8.92,60,0.46,Bachelor's,Unemployed,Married,Yes,No,Home,Yes,0,43.64,Medium Risk
6PV91KQHK9,23,37185,229489,390,114,2,19.66,60,0.37,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,1,75.17,High Risk
7IAGWGMJQ4,36,145128,92510,746,81,3,3.59,12,0.72,Bachelor's,Unemployed,Divorced,No,No,Education,Yes,0,31.59,Low Risk
J7YFCMDTFQ,55,56746,46556,477,78,2,10.77,60,0.12,Master's,Self-employed,Divorced,Yes,No,Auto,Yes,0,45.76,Medium Risk
LI3AAB1YLS,45,139184,109558,435,4,4,6.33,12,0.58,Master's,Self-employed,Divorced,Yes,Yes,Business,Yes,0,52.85,Medium Risk
2PL81A6313,19,123690,194896,600,52,2,4.71,12,0.85,High School,Unemployed,Married,Yes,Yes,Home,Yes,0,55.56,Medium Risk
RORDEBMI1N,55,140519,217727,497,13,2,5.32,12,0.77,High School,Unemployed,Married,No,No,Auto,No,0,60.31,Medium Risk
E71WXBHOJO,54,109166,137684,750,19,2,16.92,12,0.7,High School,Part-time,Married,No,Yes,Home,Yes,0,48.49,Medium Risk
QS0S8B541V,68,87639,28368,421,58,4,23.19,60,0.43,Master's,Full-time,Divorced,Yes,Yes,Home,No,0,57.93,Medium Risk
10TFTW7OYJ,69,125739,171003,540,41,2,6.6,24,0.13,PhD,Full-time,Single,No,No,Auto,No,0,39.28,Low Risk
8WN979KRQ7,21,120634,56383,793,115,2,12.12,60,0.75,Bachelor's,Self-employed,Married,Yes,Yes,Business,Yes,1,33.6,Low Risk
7XGZQX5EDX,39,141626,54647,813,31,3,5.81,48,0.53,Bachelor's,Full-time,Married,Yes,No,Business,Yes,0,23.94,Low Risk
0O2MDZHZHW,43,56447,128649,640,71,1,2.51,36,0.18,Master's,Unemployed,Married,No,No,Education,Yes,0,39.73,Low Risk
ERKLCRLJFU,66,124171,38850,739,16,4,8.57,60,0.7,PhD,Full-time,Single,No,Yes,Other,No,0,36.52,Low Risk
ITY45VEPI8,60,40074,32644,808,61,1,10.98,36,0.88,High School,Part-time,Married,No,No,Education,No,0,49.33,Medium Risk
5MBWVW3218,53,80748,121896,733,90,3,21.6,48,0.6,High School,Full-time,Married,Yes,Yes,Business,Yes,0,49.26,Medium Risk
SI1FBWGCI1,30,44698,249707,721,17,3,10.57,12,0.66,PhD,Unemployed,Single,No,No,Home,No,0,63.82,Medium Risk
2JI9B50KMV,69,117638,46129,845,94,3,2.41,12,0.33,High School,Full-time,Married,No,No,Other,Yes,0,15.54,Low Risk
P5RSO3N9GS,49,71118,78255,389,19,1,8.01,12,0.39,Bachelor's,Part-time,Single,Yes,Yes,Education,Yes,0,59.31,Medium Risk
JOSNT5FHQ2,34,95545,229135,750,37,3,15.44,60,0.46,PhD,Part-time,Single,No,No,Business,Yes,0,48.72,Medium Risk
P9K4MXEEYY,58,90704,197307,836,27,3,14.66,60,0.53,PhD,Self-employed,Divorced,No,Yes,Home,Yes,0,44.33,Medium Risk
LAHDTUEV6M,53,138583,113592,639,61,1,23.39,24,0.49,Bachelor's,Self-employed,Divorced,Yes,Yes,Other,Yes,0,44.24,Medium Risk
LQCNF2EY7J,63,114450,144482,514,32,4,14.12,60,0.41,High School,Part-time,Divorced,No,No,Home,Yes,0,52.25,Medium Risk
H88QU736LT,36,15895,57199,311,114,3,10.19,12,0.42,Bachelor's,Self-employed,Divorced,Yes,Yes,Auto,Yes,0,68.8,Medium Risk
3N9NJD4O3K,52,94281,161735,681,71,2,15.03,36,0.64,Bachelor's,Full-time,Single,Yes,No,Business,No,0,51.64,Medium Risk
Q9K9X31Q2M,63,88143,40184,657,72,3,13.99,48,0.23,Bachelor's,Part-time,Single,No,Yes,Other,Yes,0,34.54,Low Risk
9MKW8V2GML,57,71972,187065,624,73,2,16.75,12,0.13,Bachelor's,Self-employed,Divorced,Yes,No,Auto,No,0,47.23,Medium Risk
7FAIACCRTP,45,48498,115985,697,68,3,23.17,60,0.85,PhD,Self-employed,Divorced,No,No,Business,No,0,64.52,Medium Risk
NITDHGWCSS,18,32498,35124,308,91,4,17.93,24,0.3,High School,Self-employed,Single,No,No,Other,Yes,1,66.32,Medium Risk
Q11OPXSUMC,59,62394,13493,662,86,3,20.32,60,0.44,PhD,Self-employed,Divorced,Yes,No,Auto,No,0,44.52,Medium Risk
1NUH8XD15H,35,107407,123686,778,63,3,3.78,12,0.32,Master's,Unemployed,Divorced,No,Yes,Home,No,0,27.94,Low Risk
P81Q3OYNJJ,65,104335,191166,326,10,1,15.2,24,0.61,Bachelor's,Unemployed,Divorced,Yes,No,Auto,Yes,0,74.77,High Risk
JU917F03U2,57,58742,12068,729,70,1,22.92,24,0.58,Master's,Unemployed,Married,No,No,Business,Yes,0,46.77,Medium Risk
D6PMV6ILXA,50,47769,171704,711,102,1,15.13,24,0.13,High School,Part-time,Married,Yes,No,Other,Yes,0,42.91,Medium Risk
35LOZ8UPU4,29,28348,62318,475,57,2,7.81,12,0.74,PhD,Unemployed,Single,No,Yes,Business,Yes,0,67.58,Medium Risk
8RK1DP5BLX,25,16058,92756,503,34,1,23.3,36,0.41,PhD,Self-employed,Divorced,No,Yes,Other,Yes,1,69.3,Medium Risk
QOBI323S72,41,58571,78579,623,74,1,17.11,24,0.81,Master's,Full-time,Single,No,Yes,Business,No,0,60.63,Medium Risk
51A48AW576,33,49674,243457,788,45,1,18.41,36,0.27,Master's,Unemployed,Single,Yes,Yes,Education,Yes,0,50.65,Medium Risk
DP0NYR1IO1,67,78527,97689,799,13,1,3.83,48,0.83,Bachelor's,Unemployed,Married,No,No,Education,Yes,0,45.51,Medium Risk
60LY4R1CA3,21,25355,213777,316,59,1,17.23,60,0.75,PhD,Unemployed,Divorced,Yes,Yes,Other,Yes,1,91.86,High Risk
XKJ8WSJHYG,55,77471,219348,490,36,4,15.83,24,0.82,High School,Full-time,Married,Yes,Yes,Home,Yes,0,76.03,High Risk
P12T9YY6F3,61,82280,106987,499,12,2,21.18,48,0.38,Bachelor's,Full-time,Married,No,No,Auto,Yes,0,59.16,Medium Risk
LSRARLRUVS,44,144062,131431,660,43,2,17.0,48,0.59,High School,Part-time,Married,Yes,Yes,Education,No,0,43.82,Medium Risk
3Q1NH4QG2B,26,32402,234376,805,33,3,14.77,60,0.87,High School,Unemployed,Married,No,No,Auto,No,0,66.71,Medium Risk
KL1QYJLIIJ,64,147323,5028,644,5,1,19.66,36,0.17,High School,Part-time,Divorced,Yes,No,Other,No,0,27.65,Low Risk
M770QVLYRH,33,75596,65496,736,31,2,24.92,12,0.43,High School,Part-time,Single,Yes,No,Home,No,1,45.86,Medium Risk
QSQKKAXZLX,29,34765,124395,571,71,1,3.4,24,0.27,Bachelor's,Unemployed,Single,Yes,Yes,Education,No,0,49.75,Medium Risk
2ZKER8EMUO,48,132386,29539,496,39,4,11.97,12,0.1,Bachelor's,Part-time,Divorced,Yes,Yes,Other,Yes,0,33.31,Low Risk
UAXUJ3KF2H,41,78326,186630,363,5,1,7.26,60,0.43,PhD,Self-employed,Divorced,Yes,Yes,Business,Yes,0,68.14,Medium Risk
ON6EZO0OPB,31,19376,85293,345,49,2,13.77,12,0.2,Bachelor's,Self-employed,Single,No,Yes,Education,Yes,0,66.8,Medium Risk
E94H4EZK2Y,62,130810,155353,401,66,1,24.33,48,0.58,Master's,Part-time,Married,No,Yes,Education,No,0,64.76,Medium Risk
J3MYA9HD1C,42,141387,68678,399,19,4,17.45,12,0.35,Master's,Self-employed,Married,No,No,Education,Yes,0,50.27,Medium Risk
T9SD0UEI9W,51,85981,49814,508,36,1,11.45,60,0.21,High School,Part-time,Single,Yes,No,Auto,No,0,44.14,Medium Risk
QS3M5U6OVC,20,108646,177550,522,65,3,10.53,60,0.36,Master's,Self-employed,Single,Yes,Yes,Other,Yes,0,50.38,Medium Risk
YT5HA0M5E4,41,140643,247681,583,98,1,20.77,24,0.49,Master's,Unemployed,Married,Yes,Yes,Other,No,0,53.1,Medium Risk
68LMPOZP3R,59,24658,61282,696,3,4,19.95,24,0.84,Master's,Full-time,Divorced,Yes,No,Business,No,0,65.93,Medium Risk
BPA1P0QC16,26,69293,16869,431,29,1,13.02,60,0.65,Bachelor's,Self-employed,Single,Yes,No,Education,No,0,61.96,Medium Risk
EZH3G93YTQ,43,57379,247487,688,77,2,17.64,36,0.12,High School,Self-employed,Single,Yes,Yes,Education,Yes,1,49.73,Medium Risk
M4QCAWWLTG,37,93569,210179,684,64,4,18.37,36,0.23,Bachelor's,Unemployed,Single,Yes,Yes,Business,Yes,0,45.65,Medium Risk
BQ1U82VMHB,57,74991,85511,502,91,2,24.24,48,0.77,PhD,Full-time,Single,Yes,Yes,Business,Yes,0,67.05,Medium Risk
